Brand,Device,Parameter Type,Parameter Name,Value/MSB,LSB,Min,Max,Description
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 77,90,,76,76,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 78,90,,77,77,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 79,90,,78,78,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 80,90,,79,79,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 81,90,,80,80,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 82,90,,81,81,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 83,90,,82,82,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 84,90,,83,83,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 85,90,,84,84,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 86,90,,85,85,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 87,90,,86,86,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 88,90,,87,87,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 89,90,,88,88,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 90,90,,89,89,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 91,90,,90,90,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 92,90,,91,91,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 93,90,,92,92,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 94,90,,93,93,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 95,90,,94,94,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 96,90,,95,95,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 97,90,,96,96,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 98,90,,97,97,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 99,90,,98,98,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 100,90,,99,99,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 101,90,,100,100,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 102,90,,101,101,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 103,90,,102,102,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 104,90,,103,103,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 105,90,,104,104,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 106,90,,105,105,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 107,90,,106,106,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 108,90,,107,107,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 109,90,,108,108,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 110,90,,109,109,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 111,90,,110,110,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 112,90,,111,111,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 113,90,,112,112,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 114,90,,113,113,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 115,90,,114,114,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 116,90,,115,115,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 117,90,,116,116,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 118,90,,117,117,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 119,90,,118,118,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 120,90,,119,119,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 121,90,,120,120,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 122,90,,121,121,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 123,90,,122,122,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 124,90,,123,123,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 125,90,,124,124,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 126,90,,125,125,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 127,90,,126,126,
Two Notes Audio Engineering,Torpedo Captor X,CC,Preset 128,90,,127,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Power Amp On,0,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Power Amp Off,0,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 0,1,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 1,1,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 2,1,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 3,1,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 4,1,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 5,1,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 6,1,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Model 7,1,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Volume,2,,0,30,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Presence,3,,0,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Depth,4,,0,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Type: Triode,5,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Amp Type: Pentode,5,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic On,6,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic Off,6,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: Cab/Mic,7,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 0,7,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 1,7,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 2,7,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 3,7,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 4,7,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 5,7,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Miking Mode: User 6,7,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 0,8,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 1,8,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 2,8,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 3,8,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 4,8,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 5,8,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 6,8,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 7,8,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 8,8,,8,8,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 9,8,,9,9,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 10,8,,10,10,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 11,8,,11,11,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 12,8,,12,12,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 13,8,,13,13,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 14,8,,14,14,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 15,8,,15,15,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 16,8,,16,16,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 17,8,,17,17,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 18,8,,18,18,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 19,8,,19,19,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 20,8,,20,20,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 21,8,,21,21,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 22,8,,22,22,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 23,8,,23,23,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 24,8,,24,24,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 25,8,,25,25,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 26,8,,26,26,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 27,8,,27,27,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 28,8,,28,28,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 29,8,,29,29,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 30,8,,30,30,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 31,8,,31,31,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Cab 32,8,,32,32,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 0,9,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 1,9,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 2,9,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 3,9,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 4,9,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 5,9,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 6,9,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 7,9,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 0 File 8,9,,8,8,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 0,10,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 1,10,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 2,10,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 3,10,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 4,10,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 5,10,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 6,10,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 7,10,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 1 File 8,10,,8,8,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 0,11,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 1,11,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 2,11,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 3,11,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 4,11,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 5,11,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 6,11,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 7,11,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 2 File 8,11,,8,8,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 0,12,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 1,12,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 2,12,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 3,12,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 4,12,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 5,12,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 6,12,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 7,12,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,User 3 File 8,12,,8,8,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Dynamic 57,13,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Dynamic 421,13,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Knightfall,13,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Condenser 87,13,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Ribbon 160,13,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Ribbon 121,13,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Bass 20,13,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic: Bass 5,13,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic Distance,14,,0,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic Center,15,,0,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic Position: Back,16,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mic Position: Front,16,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ On,17,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Off,17,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Mode: Guitar,18,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Mode: Bass,18,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Low,19,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Low Mid,20,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ Mid,21,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ High Mid,22,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,EQ High,23,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Preset Level,24,,0,95,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb On,25,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Off,25,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 0,26,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 1,26,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 2,26,,2,2,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 3,26,,3,3,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 4,26,,4,4,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 5,26,,5,5,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 6,26,,6,6,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Room 7,26,,7,7,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Reverb Dry/Wet,27,,0,127,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Instrument: Guitar,28,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Instrument: Bass,28,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Power Amp: Off,29,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Power Amp,29,,1,30,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Distance,30,,0,44,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Tone,31,,0,44,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Contour,32,,0,40,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Arcade - Preset Level,33,,0,95,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Preset Mode: Simulation,34,,0,0,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Preset Mode: Arcade,34,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Out Level,35,,0,95,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Mute,36,,1,1,
Two Notes Audio Engineering,Torpedo Live v3 firmware,CC,Unmute,36,,0,0,
Singular Sound,BeatBuddy,CC,Bank (Song Folder) Select MSB,0,,0,127,Bank (Song Folder) Select MSB
Singular Sound,BeatBuddy,CC,Bank (Song folder) Select LSB,32,,0,127,Bank (Song folder) Select LSB
Singular Sound,BeatBuddy,CC,Tempo Increment,80,,1,127,Tempo Increment (NewTmpo = Tempo + value). Added 2.7.0
Singular Sound,BeatBuddy,CC,Tempo Decrement,81,,1,127,Tempo Decrement (NewTmpo = Tempo - value). Added 2.7.0
Singular Sound,BeatBuddy,CC,Normal Time,82,,0,0,Return to normal mode from Half Time. Added 2.7.0
Singular Sound,BeatBuddy,CC,Half Time,82,,1,127,Half Time. Added 2.7.0
Singular Sound,BeatBuddy,CC,Normal Time,83,,0,0,Return to normal mode from Double Time. Added 2.7.0
Singular Sound,BeatBuddy,CC,Double Time,83,,1,127,Double Time. Added 2.7.0
Singular Sound,BeatBuddy,CC,Increase Tempo (or NRPN target) by 1,96,,1,1,"Increase Tempo by 1. Also referred to as ""Data increment (+1) or INC"""
Singular Sound,BeatBuddy,CC,Decrease Tempo (or NRPN target) by 1,97,,1,1,"Decrease Tempo by 1. Also referred to as ""Data decrement (-1) or  DEC"""
Singular Sound,BeatBuddy,CC,Set NRPN to Mix LSB,98,,108,108,"Set the NRPN LSB for Mix control

We use the “NRPN Register” (Non-Registered Parameter Number) which is a
general purpose MSB (CC:99) and LSB (CC:98). All that means is that you can control
multiple parameters on the BeatBuddy using an MSB sequence, which is usually a
series of 3 commands: 2 CC commands and one PC.

This can be used to control tempo, any other parameter, or multiple parameters at
once. Currently we’re only using it to control tempo, but we follow the MIDI
Standard protocol to leave room for further control in the future.

Optional if the only value control by Inc/Dec is the Tempo. By
default, the Beatbuddy will increment / decrement the tempo when receiving a INC/
DEC message.
"
Singular Sound,BeatBuddy,CC,Set NRPN to Level LSB,98,,109,109,"Set the NRPN LSB for headphone control

We use the “NRPN Register” (Non-Registered Parameter Number) which is a
general purpose MSB (CC:99) and LSB (CC:98). All that means is that you can control
multiple parameters on the BeatBuddy using an MSB sequence, which is usually a
series of 3 commands: 2 CC commands and one PC.

This can be used to control tempo, any other parameter, or multiple parameters at
once. Currently we’re only using it to control tempo, but we follow the MIDI
Standard protocol to leave room for further control in the future.

Optional if the only value control by Inc/Dec is the Tempo. By
default, the Beatbuddy will increment / decrement the tempo when receiving a INC/
DEC message.
"
Singular Sound,BeatBuddy,CC,Set NRPN to Tempo LSB,98,,107,107,"Set the NRPN LSB for Tempo control

We use the “NRPN Register” (Non-Registered Parameter Number) which is a
general purpose MSB (CC:99) and LSB (CC:98). All that means is that you can control
multiple parameters on the BeatBuddy using an MSB sequence, which is usually a
series of 3 commands: 2 CC commands and one PC.

This can be used to control tempo, any other parameter, or multiple parameters at
once. Currently we’re only using it to control tempo, but we follow the MIDI
Standard protocol to leave room for further control in the future.

Optional if the only value control by Inc/Dec is the Tempo. By
default, the Beatbuddy will increment / decrement the tempo when receiving a INC/
DEC message.
"
Singular Sound,BeatBuddy,CC,Clear NRPN LSB Register,98,,127,127,Clear NRPN LSB Register
Singular Sound,BeatBuddy,CC,Set NRPN to Tempo MSB,99,,106,106,"Set the NRPN MSB

We use the “NRPN Register” (Non-Registered Parameter Number) which is a
general purpose MSB (CC:99) and LSB (CC:98). All that means is that you can control
multiple parameters on the BeatBuddy using an MSB sequence, which is usually a
series of 3 commands: 2 CC commands and one PC.

This can be used to control tempo, any other parameter, or multiple parameters at
once. Currently we’re only using it to control tempo, but we follow the MIDI
Standard protocol to leave room for further control in the future.

Optional if the only value control by Inc/Dec is the Tempo. By
default, the Beatbuddy will increment / decrement the tempo when receiving a INC/
DEC message.
"
Singular Sound,BeatBuddy,CC,Set NRPN to Headphone/Mix MSB,99,,0,0,"Set the NRPN MSB for headphone or Mix control

We use the “NRPN Register” (Non-Registered Parameter Number) which is a
general purpose MSB (CC:99) and LSB (CC:98). All that means is that you can control
multiple parameters on the BeatBuddy using an MSB sequence, which is usually a
series of 3 commands: 2 CC commands and one PC.

This can be used to control tempo, any other parameter, or multiple parameters at
once. Currently we’re only using it to control tempo, but we follow the MIDI
Standard protocol to leave room for further control in the future.

Optional if the only value control by Inc/Dec is the Tempo. By
default, the Beatbuddy will increment / decrement the tempo when receiving a INC/
DEC message.
"
Singular Sound,BeatBuddy,CC,Clear NRPN MSB Register,99,,127,127,Clear NRPN MSB Register
Singular Sound,BeatBuddy,CC,Tempo MSB,106,,0,127,"Set the Tempo MSB

In order to directly set the tempo to a specific BPM, you need to use the Tempo MSB and Tempo LSB. The Beatbuddy will update its current tempo only when receiving the LSB message.
- So the order of the message should be:
  1. MSB value
  2. LSB value
-  Don’t forget, the value of the Tempo can only be set with both MSB(CC:106) and LSB (CC:107).

The BeatBuddy's tempo range is from 40-300BPM
"
Singular Sound,BeatBuddy,CC,Tempo LSB,107,,0,127,"Set the Tempo LSB

In order to directly set the tempo to a specific BPM, you need to use the Tempo MSB and Tempo LSB. The Beatbuddy will update its current tempo only when receiving the LSB message.
- So the order of the message should be:
  1. MSB value
  2. LSB value
-  Don’t forget, the value of the Tempo can only be set with both MSB(CC:106) and LSB (CC:107).

The BeatBuddy's tempo range is from 40-300BPM
"
Singular Sound,BeatBuddy,CC,Mix Volume,108,,0,100,Change the Mixer Volume (Main Volume knob)
Singular Sound,BeatBuddy,CC,Headphone Volume,109,,0,100,Change the Headphone Volume
Singular Sound,BeatBuddy,CC,Accent-Hit,110,,0,127,Triggers an accent hit with a volume from the value 0 (mute) to 100 (original recorded volume) to 127 (amplified more than the original recorded volume)
Singular Sound,BeatBuddy,CC,UnPause,111,,0,0,UnPause the current song
Singular Sound,BeatBuddy,CC,Pause,111,,1,1,Pause the current song
Singular Sound,BeatBuddy,CC,Pause Toggle,111,,2,127,Toggle Pause/Unpause the current song
Singular Sound,BeatBuddy,CC,Drum Fill,112,,1,127,Triggers a drum fill
Singular Sound,BeatBuddy,CC,Transition,113,,1,127,"Starts song transition (selects the next part), 1: Starts transition, will jump to Part 1 on exit, 2: Starts transition, will jump to Part 2 on exit, 3: Starts transition, will jump to Part 3 on exit, 127: Starts transition, will jump to next part on exit. Transition will continue looping until value is changed to 0. It is possible to start a song with a transition."
